ft_name,profile_corr,dropout_algorithm,dropout_ratio,dropout_trial,dataset,sub,test_dataset,algorithm
clipvision_final,0.018746239029993,dropout-pixels,0.25,44,deeprecon,AM,art,brain_diffuser
clipvision_patches,0.034799764230498,dropout-pixels,0.25,44,deeprecon,AM,art,brain_diffuser
vdvae,0.0008839445493369,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,test,brain_diffuser
cliptext_final,0.1565754463555848,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,test,brain_diffuser
cliptext_tokens,0.1550660220598077,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,test,brain_diffuser
clipvision_final,0.1230062809471841,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,test,brain_diffuser
clipvision_patches,0.0514726424603245,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,test,brain_diffuser
vdvae,0.0009291757522468,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,art,brain_diffuser
cliptext_final,0.0253801268473494,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,art,brain_diffuser
cliptext_tokens,0.0506886941995322,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,art,brain_diffuser
clipvision_final,0.0180651317913539,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,art,brain_diffuser
clipvision_patches,0.0505833298169147,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,art,brain_diffuser
vdvae,6.273909189294529e-05,dropout-quantizedCountParty,0.25,0,deeprecon,AM,test,brain_diffuser
cliptext_final,0.1561620123347848,dropout-quantizedCountParty,0.25,0,deeprecon,AM,test,brain_diffuser
cliptext_tokens,0.1535477244899896,dropout-quantizedCountParty,0.25,0,deeprecon,AM,test,brain_diffuser
clipvision_final,0.1379949404279649,dropout-quantizedCountParty,0.25,0,deeprecon,AM,test,brain_diffuser
clipvision_patches,0.0384306802017309,dropout-quantizedCountParty,0.25,0,deeprecon,AM,test,brain_diffuser
vdvae,0.0007405935212639,dropout-quantizedCountParty,0.25,0,deeprecon,AM,art,brain_diffuser
cliptext_final,0.0455373010471678,dropout-quantizedCountParty,0.25,0,deeprecon,AM,art,brain_diffuser
cliptext_tokens,0.0517845752585611,dropout-quantizedCountParty,0.25,0,deeprecon,AM,art,brain_diffuser
clipvision_final,0.0318925244548749,dropout-quantizedCountParty,0.25,0,deeprecon,AM,art,brain_diffuser
clipvision_patches,0.0146626576972864,dropout-quantizedCountParty,0.25,0,deeprecon,AM,art,brain_diffuser
vdvae,0.0014454535069154,no-dropout,1.0,0,deeprecon,KS,test,brain_diffuser
cliptext_final,0.2558476012616312,no-dropout,1.0,0,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.2508248721491294,no-dropout,1.0,0,deeprecon,KS,test,brain_diffuser
clipvision_final,0.2196085868280097,no-dropout,1.0,0,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0854864301989547,no-dropout,1.0,0,deeprecon,KS,test,brain_diffuser
vdvae,0.0010057934084659,no-dropout,1.0,0,deeprecon,KS,art,brain_diffuser
cliptext_final,0.03255875092825,no-dropout,1.0,0,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.051260208718276,no-dropout,1.0,0,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0347333832324695,no-dropout,1.0,0,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0450588054462712,no-dropout,1.0,0,deeprecon,KS,art,brain_diffuser
vdvae,0.0010486019421038,dropout-dreamsim,0.1,11,deeprecon,KS,test,brain_diffuser
cliptext_final,0.1408598929214688,dropout-dreamsim,0.1,11,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1407575840874033,dropout-dreamsim,0.1,11,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1173713573965803,dropout-dreamsim,0.1,11,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0365241579589788,dropout-dreamsim,0.1,11,deeprecon,KS,test,brain_diffuser
vdvae,0.000485306442754,dropout-dreamsim,0.1,11,deeprecon,KS,art,brain_diffuser
cliptext_final,-0.0056509966209925,dropout-dreamsim,0.1,11,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.00841320194265,dropout-dreamsim,0.1,11,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0125768814280146,dropout-dreamsim,0.1,11,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0174977472259934,dropout-dreamsim,0.1,11,deeprecon,KS,art,brain_diffuser
vdvae,0.000867814762806,dropout-clipvision,0.1,33,deeprecon,KS,test,brain_diffuser
cliptext_final,0.1358381688538614,dropout-clipvision,0.1,33,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1292727904553954,dropout-clipvision,0.1,33,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1132472048646064,dropout-clipvision,0.1,33,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0334507203005721,dropout-clipvision,0.1,33,deeprecon,KS,test,brain_diffuser
vdvae,9.339172305337692e-05,dropout-clipvision,0.1,33,deeprecon,KS,art,brain_diffuser
cliptext_final,0.0045867226641931,dropout-clipvision,0.1,33,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.0178555117184708,dropout-clipvision,0.1,33,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0244473931383932,dropout-clipvision,0.1,33,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0276119359621049,dropout-clipvision,0.1,33,deeprecon,KS,art,brain_diffuser
vdvae,0.0006600876718466,dropout-random,0.1,22,deeprecon,KS,test,brain_diffuser
cliptext_final,0.133013890102871,dropout-random,0.1,22,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1341714872607732,dropout-random,0.1,22,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1249089299375334,dropout-random,0.1,22,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0364909912118249,dropout-random,0.1,22,deeprecon,KS,test,brain_diffuser
vdvae,-0.0006926362020802,dropout-random,0.1,22,deeprecon,KS,art,brain_diffuser
cliptext_final,0.0043078999821068,dropout-random,0.1,22,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.009761047519562,dropout-random,0.1,22,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0139387304094215,dropout-random,0.1,22,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0218279175004339,dropout-random,0.1,22,deeprecon,KS,art,brain_diffuser
vdvae,0.0003310867647262,dropout-pixels,0.1,44,deeprecon,KS,test,brain_diffuser
cliptext_final,0.1503770606080005,dropout-pixels,0.1,44,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1471594692780818,dropout-pixels,0.1,44,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1231957803784579,dropout-pixels,0.1,44,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0374520115567028,dropout-pixels,0.1,44,deeprecon,KS,test,brain_diffuser
vdvae,0.0007520836787689,dropout-pixels,0.1,44,deeprecon,KS,art,brain_diffuser
cliptext_final,0.0253304126325999,dropout-pixels,0.1,44,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.0273184663807573,dropout-pixels,0.1,44,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0144423645467609,dropout-pixels,0.1,44,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0161814663597491,dropout-pixels,0.1,44,deeprecon,KS,art,brain_diffuser
vdvae,0.0007157108785948,dropout-dreamsim,0.25,55,deeprecon,KS,test,brain_diffuser
cliptext_final,0.1985444112947353,dropout-dreamsim,0.25,55,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.190533610302808,dropout-dreamsim,0.25,55,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1692959263044836,dropout-dreamsim,0.25,55,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0537978115459007,dropout-dreamsim,0.25,55,deeprecon,KS,test,brain_diffuser
vdvae,0.0003646461875194,dropout-dreamsim,0.25,55,deeprecon,KS,art,brain_diffuser
cliptext_final,0.0035221129689915,dropout-dreamsim,0.25,55,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.0134414767954202,dropout-dreamsim,0.25,55,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0196861906221034,dropout-dreamsim,0.25,55,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0325223148331237,dropout-dreamsim,0.25,55,deeprecon,KS,art,brain_diffuser
vdvae,0.0009352094517018,dropout-clipvision,0.25,88,deeprecon,KS,test,brain_diffuser
cliptext_final,0.194463913179982,dropout-clipvision,0.25,88,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1919880342252003,dropout-clipvision,0.25,88,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1636860042349565,dropout-clipvision,0.25,88,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0558602190948857,dropout-clipvision,0.25,88,deeprecon,KS,test,brain_diffuser
vdvae,0.0008904275037725,dropout-clipvision,0.25,88,deeprecon,KS,art,brain_diffuser
cliptext_final,0.0139630785336751,dropout-clipvision,0.25,88,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.0294745113800643,dropout-clipvision,0.25,88,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0409561410969433,dropout-clipvision,0.25,88,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0380026163312452,dropout-clipvision,0.25,88,deeprecon,KS,art,brain_diffuser
vdvae,0.0003609596011999,dropout-random,0.25,33,deeprecon,KS,test,brain_diffuser
cliptext_final,0.2036740239482413,dropout-random,0.25,33,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1947808594290477,dropout-random,0.25,33,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1676845342041903,dropout-random,0.25,33,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0546737277641174,dropout-random,0.25,33,deeprecon,KS,test,brain_diffuser
vdvae,0.0001442928354093,dropout-random,0.25,33,deeprecon,KS,art,brain_diffuser
cliptext_final,0.0277726136808784,dropout-random,0.25,33,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.0438738784854367,dropout-random,0.25,33,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0319592004629044,dropout-random,0.25,33,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0292873532620163,dropout-random,0.25,33,deeprecon,KS,art,brain_diffuser
vdvae,0.0007777148902605,dropout-pixels,0.25,44,deeprecon,KS,test,brain_diffuser
cliptext_final,0.2018146483457909,dropout-pixels,0.25,44,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1979113481771273,dropout-pixels,0.25,44,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1627888011021181,dropout-pixels,0.25,44,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0548796098692665,dropout-pixels,0.25,44,deeprecon,KS,test,brain_diffuser
vdvae,0.0006768051211392,dropout-pixels,0.25,44,deeprecon,KS,art,brain_diffuser
cliptext_final,0.020325747681649,dropout-pixels,0.25,44,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.0357417933113738,dropout-pixels,0.25,44,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0282110635499865,dropout-pixels,0.25,44,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0305185836832684,dropout-pixels,0.25,44,deeprecon,KS,art,brain_diffuser
vdvae,0.0020033929222272,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,brain_diffuser
cliptext_final,0.1750962495595337,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1703679958964521,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,brain_diffuser
clipvision_final,0.146726133159833,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.0559289671688179,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,brain_diffuser
vdvae,0.0006639523731531,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,brain_diffuser
cliptext_final,0.0245040264865046,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.0390430772430589,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0190323168483867,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0453056896568492,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,brain_diffuser
vdvae,0.0005915802698004,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,brain_diffuser
cliptext_final,0.1908366114346837,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,brain_diffuser
cliptext_tokens,0.1856150274077935,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,brain_diffuser
clipvision_final,0.1481209211960154,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,brain_diffuser
clipvision_patches,0.042585424108658,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,brain_diffuser
vdvae,0.0001800956934716,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,brain_diffuser
cliptext_final,0.0015670651252176,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,brain_diffuser
cliptext_tokens,0.0080222633694651,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,brain_diffuser
clipvision_final,0.0284644145113548,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,brain_diffuser
clipvision_patches,0.0105049912251541,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,brain_diffuser
vdvae,0.0008130674636661,no-dropout,1.0,0,deeprecon,ES,test,brain_diffuser
cliptext_final,0.2780724714847875,no-dropout,1.0,0,deeprecon,ES,test,brain_diffuser
cliptext_tokens,0.270412758397955,no-dropout,1.0,0,deeprecon,ES,test,brain_diffuser
clipvision_final,0.2398393072050076,no-dropout,1.0,0,deeprecon,ES,test,brain_diffuser
clipvision_patches,0.0932072247677595,no-dropout,1.0,0,deeprecon,ES,test,brain_diffuser
vdvae,0.0004734029439754,no-dropout,1.0,0,deeprecon,ES,art,brain_diffuser
cliptext_final,0.0478186523217342,no-dropout,1.0,0,deeprecon,ES,art,brain_diffuser
cliptext_tokens,0.0589016005025498,no-dropout,1.0,0,deeprecon,ES,art,brain_diffuser
clipvision_final,0.0253209730737066,no-dropout,1.0,0,deeprecon,ES,art,brain_diffuser
clipvision_patches,0.0427280975040695,no-dropout,1.0,0,deeprecon,ES,art,brain_diffuser
vdvae,0.000102802958679,dropout-dreamsim,0.1,11,deeprecon,ES,test,brain_diffuser
cliptext_final,0.1879550920321353,dropout-dreamsim,0.1,11,deeprecon,ES,test,brain_diffuser
cliptext_tokens,0.1825907061342517,dropout-dreamsim,0.1,11,deeprecon,ES,test,brain_diffuser
clipvision_final,0.1495507077426897,dropout-dreamsim,0.1,11,deeprecon,ES,test,brain_diffuser
clipvision_patches,0.0416868280581801,dropout-dreamsim,0.1,11,deeprecon,ES,test,brain_diffuser
vdvae,0.0013096766828507,dropout-dreamsim,0.1,11,deeprecon,ES,art,brain_diffuser
cliptext_final,0.0051466662088312,dropout-dreamsim,0.1,11,deeprecon,ES,art,brain_diffuser
cliptext_tokens,0.0071525350957158,dropout-dreamsim,0.1,11,deeprecon,ES,art,brain_diffuser
clipvision_final,0.009616578354683,dropout-dreamsim,0.1,11,deeprecon,ES,art,brain_diffuser
clipvision_patches,0.0148903583177803,dropout-dreamsim,0.1,11,deeprecon,ES,art,brain_diffuser
vdvae,0.0010047386155707,dropout-clipvision,0.1,33,deeprecon,ES,test,brain_diffuser
cliptext_final,0.1696066630042396,dropout-clipvision,0.1,33,deeprecon,ES,test,brain_diffuser
cliptext_tokens,0.1592391324513421,dropout-clipvision,0.1,33,deeprecon,ES,test,brain_diffuser
clipvision_final,0.1396487133974396,dropout-clipvision,0.1,33,deeprecon,ES,test,brain_diffuser
clipvision_patches,0.04080518896873,dropout-clipvision,0.1,33,deeprecon,ES,test,brain_diffuser
vdvae,0.000811958883349,dropout-clipvision,0.1,33,deeprecon,ES,art,brain_diffuser
cliptext_final,0.0146339897202358,dropout-clipvision,0.1,33,deeprecon,ES,art,brain_diffuser
cliptext_tokens,0.0204060743108017,dropout-clipvision,0.1,33,deeprecon,ES,art,brain_diffuser
clipvision_final,0.0202187192342276,dropout-clipvision,0.1,33,deeprecon,ES,art,brain_diffuser
clipvision_patches,0.0214148335852275,dropout-clipvision,0.1,33,deeprecon,ES,art,brain_diffuser
vdvae,6.522561100706794e-05,dropout-random,0.1,22,deeprecon,ES,test,brain_diffuser
cliptext_final,0.1806148898019471,dropout-random,0.1,22,deeprecon,ES,test,brain_diffuser
cliptext_tokens,0.1700601340714436,dropout-random,0.1,22,deeprecon,ES,test,brain_diffuser
clipvision_final,0.1451007302185799,dropout-random,0.1,22,deeprecon,ES,test,brain_diffuser
clipvision_patches,0.040463697900553,dropout-random,0.1,22,deeprecon,ES,test,brain_diffuser
vdvae,0.0002080877483218,dropout-random,0.1,22,deeprecon,ES,art,brain_diffuser
cliptext_final,0.014140120619753,dropout-random,0.1,22,deeprecon,ES,art,brain_diffuser
cliptext_tokens,0.020924713726318,dropout-random,0.1,22,deeprecon,ES,art,brain_diffuser
clipvision_final,0.0282110944330661,dropout-random,0.1,22,deeprecon,ES,art,brain_diffuser
clipvision_patches,0.0194075968354235,dropout-random,0.1,22,deeprecon,ES,art,brain_diffuser
vdvae,0.0006844641083332,dropout-pixels,0.1,44,deeprecon,ES,test,brain_diffuser
cliptext_final,0.1818024423804383,dropout-pixels,0.1,44,deeprecon,ES,test,brain_diffuser
cliptext_tokens,0.177297546774648,dropout-pixels,0.1,44,deeprecon,ES,test,brain_diffuser
clipvision_final,0.1475944603463458,dropout-pixels,0.1,44,deeprecon,ES,test,brain_diffuser
clipvision_patches,0.0461957644108025,dropout-pixels,0.1,44,deeprecon,ES,test,brain_diffuser
vdvae,1.4711790072024527e-05,dropout-pixels,0.1,44,deeprecon,ES,art,brain_diffuser
cliptext_final,0.0245324654443101,dropout-pixels,0.1,44,deeprecon,ES,art,brain_diffuser
cliptext_tokens,0.022401008657381,dropout-pixels,0.1,44,deeprecon,ES,art,brain_diffuser
clipvision_final,0.0105264682349408,dropout-pixels,0.1,44,deeprecon,ES,art,brain_diffuser
clipvision_patches,0.0124866625013254,dropout-pixels,0.1,44,deeprecon,ES,art,brain_diffuser
vdvae,0.0011258509717763,dropout-dreamsim,0.25,55,deeprecon,ES,test,brain_diffuser
cliptext_final,0.2269445575429179,dropout-dreamsim,0.25,55,deeprecon,ES,test,brain_diffuser
cliptext_tokens,0.2183924182144028,dropout-dreamsim,0.25,55,deeprecon,ES,test,brain_diffuser
clipvision_final,0.1954360797993738,dropout-dreamsim,0.25,55,deeprecon,ES,test,brain_diffuser
clipvision_patches,0.061398087353535,dropout-dreamsim,0.25,55,deeprecon,ES,test,brain_diffuser
vdvae,0.0005942698447024,dropout-dreamsim,0.25,55,deeprecon,ES,art,brain_diffuser
cliptext_final,0.017284605994075,dropout-dreamsim,0.25,55,deeprecon,ES,art,brain_diffuser
cliptext_tokens,0.0271089777322925,dropout-dreamsim,0.25,55,deeprecon,ES,art,brain_diffuser
clipvision_final,0.0132213939308152,dropout-dreamsim,0.25,55,deeprecon,ES,art,brain_diffuser
clipvision_patches,0.0329760595806515,dropout-dreamsim,0.25,55,deeprecon,ES,art,brain_diffuser
vdvae,0.0006078093971592,dropout-clipvision,0.25,88,deeprecon,ES,test,brain_diffuser
cliptext_final,0.2164790814260371,dropout-clipvision,0.25,88,deeprecon,ES,test,brain_diffuser
cliptext_tokens,0.2095096915393958,dropout-clipvision,0.25,88,deeprecon,ES,test,brain_diffuser
clipvision_final,0.1789692369423826,dropout-clipvision,0.25,88,deeprecon,ES,test,brain_diffuser
clipvision_patches,0.0624466638744419,dropout-clipvision,0.25,88,deeprecon,ES,test,brain_diffuser
vdvae,0.0002056549010602,dropout-clipvision,0.25,88,deeprecon,ES,art,brain_diffuser
cliptext_final,0.0342636064752682,dropout-clipvision,0.25,88,deeprecon,ES,art,brain_diffuser
cliptext_tokens,0.0397141618455587,dropout-clipvision,0.25,88,deeprecon,ES,art,brain_diffuser
clipvision_final,0.0226611450176766,dropout-clipvision,0.25,88,deeprecon,ES,art,brain_diffuser
clipvision_patches,0.035247665659946,dropout-clipvision,0.25,88,deeprecon,ES,art,brain_diffuser
vdvae,0.0003984077930408,dropout-random,0.25,33,deeprecon,ES,test,brain_diffuser
cliptext_final,0.2233076649361592,dropout-random,0.25,33,deeprecon,ES,test,brain_diffuser
cliptext_tokens,0.2137414579332069,dropout-random,0.25,33,deeprecon,ES,test,brain_diffuser
clipvision_final,0.1902996602756589,dropout-random,0.25,33,deeprecon,ES,test,brain_diffuser
clipvision_patches,0.0631022327707643,dropout-random,0.25,33,deeprecon,ES,test,brain_diffuser
vdvae,0.0012368138610786,dropout-random,0.25,33,deeprecon,ES,art,brain_diffuser
cliptext_final,0.0321788308226813,dropout-random,0.25,33,deeprecon,ES,art,brain_diffuser
cliptext_tokens,0.0410380438716142,dropout-random,0.25,33,deeprecon,ES,art,brain_diffuser
clipvision_final,0.0347856131916469,dropout-random,0.25,33,deeprecon,ES,art,brain_diffuser
clipvision_patches,0.0260525769610907,dropout-random,0.25,33,deeprecon,ES,art,brain_diffuser
vdvae,0.000231741262543,dropout-pixels,0.25,44,deeprecon,ES,test,brain_diffuser
cliptext_final,0.22668991479023,dropout-pixels,0.25,44,deeprecon,ES,test,brain_diffuser
